# Easting,Northing,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=32,t=37,t=42,t=47,t=52,t=57,t=62,t=67,t=72,t=77,t=82,t=87,t=92,t=97,t=102,t=107
 401532.00,6444000.00,-1.77526e-06,-2.83846e-04,-2.04523e-03,-6.53049e-03,-1.48686e-02,-2.76961e-02,-4.50197e-02,-6.65138e-02,-9.17573e-02,-1.20428e-01,-1.52183e-01,-1.85963e-01,-2.20901e-01,-2.58694e-01,-3.01048e-01,-3.46872e-01,-3.94791e-01,-4.46087e-01,-5.00024e-01,-5.55226e-01,-6.09548e-01,-6.60411e-01,-7.07810e-01,-7.52253e-01,-7.93937e-01,-8.33268e-01,-8.70132e-01,-1.00484e+00,-1.02283e+00,-9.94851e-01,-9.53712e-01,-9.09750e-01,-8.66648e-01,-8.25772e-01,-7.87573e-01,-7.52113e-01,-7.19285e-01,-6.88912e-01,-6.60794e-01,-6.34734e-01,-6.10544e-01,-5.87965e-01,-5.67034e-01
 401944.00,6443867.00,-2.09383e-05,-1.30490e-03,-6.67916e-03,-1.79448e-02,-3.65026e-02,-6.23137e-02,-9.44129e-02,-1.31729e-01,-1.73396e-01,-2.18998e-01,-2.67457e-01,-3.16179e-01,-3.63383e-01,-4.09130e-01,-4.54683e-01,-4.99828e-01,-5.43438e-01,-5.85670e-01,-6.27664e-01,-6.69225e-01,-7.09183e-01,-7.46371e-01,-7.80367e-01,-8.11517e-01,-8.40234e-01,-8.66943e-01,-8.91936e-01,-9.90215e-01,-1.01543e+00,-9.96466e-01,-9.60754e-01,-9.19547e-01,-8.77607e-01,-8.37002e-01,-7.98595e-01,-7.62683e-01,-7.29289e-01,-6.98311e-01,-6.69590e-01,-6.42948e-01,-6.18210e-01,-5.95114e-01,-5.73715e-01
 401228.00,6444142.00,-2.09591e-07,-7.58916e-05,-7.43786e-04,-2.77029e-03,-6.94275e-03,-1.39009e-02,-2.39465e-02,-3.71047e-02,-5.32492e-02,-7.22107e-02,-9.39218e-02,-1.17917e-01,-1.44092e-01,-1.75368e-01,-2.13610e-01,-2.57058e-01,-3.04384e-01,-3.57707e-01,-4.15295e-01,-4.75085e-01,-5.34374e-01,-5.90064e-01,-6.42626e-01,-6.92571e-01,-7.39938e-01,-7.85079e-01,-8.27611e-01,-9.80929e-01,-9.98683e-01,-9.69934e-01,-9.29174e-01,-8.86369e-01,-8.44801e-01,-8.05578e-01,-7.69010e-01,-7.35089e-01,-7.03678e-01,-6.74593e-01,-6.47638e-01,-6.22623e-01,-5.99370e-01,-5.77678e-01,-5.57477e-01
 401254.00,6444173.00,-3.91336e-07,-1.09539e-04,-9.79523e-04,-3.48406e-03,-8.48777e-03,-1.66416e-02,-2.81929e-02,-4.30952e-02,-6.11592e-02,-8.22047e-02,-1.06066e-01,-1.32232e-01,-1.60770e-01,-1.95423e-01,-2.37932e-01,-2.85709e-01,-3.37482e-01,-3.95952e-01,-4.58537e-01,-5.22942e-01,-5.85933e-01,-6.44179e-01,-6.98822e-01,-7.50533e-01,-7.99390e-01,-8.45839e-01,-8.89314e-01,-1.03913e+00,-1.04402e+00,-1.00592e+00,-9.58599e-01,-9.10994e-01,-8.65781e-01,-8.23707e-01,-7.84857e-01,-7.49073e-01,-7.16120e-01,-6.85740e-01,-6.57687e-01,-6.31731e-01,-6.07667e-01,-5.85252e-01,-5.64446e-01
 401280.00,6444204.00,-7.18064e-07,-1.56796e-04,-1.28293e-03,-4.36435e-03,-1.03429e-02,-1.98654e-02,-3.31060e-02,-4.99342e-02,-7.00923e-02,-9.33752e-02,-1.19550e-01,-1.48028e-01,-1.79167e-01,-2.17662e-01,-2.64927e-01,-3.17392e-01,-3.74035e-01,-4.38148e-01,-5.06100e-01,-5.75334e-01,-6.41993e-01,-7.02645e-01,-7.59289e-01,-8.12699e-01,-8.62976e-01,-9.10642e-01,-9.54938e-01,-1.09960e+00,-1.09026e+00,-1.04233e+00,-9.88220e-01,-9.35701e-01,-8.86780e-01,-8.41819e-01,-8.00663e-01,-7.63004e-01,-7.28501e-01,-6.96822e-01,-6.67669e-01,-6.40773e-01,-6.15896e-01,-5.92772e-01,-5.71362e-01
 401306.00,6444235.00,-1.29417e-06,-2.22555e-04,-1.67097e-03,-5.44496e-03,-1.25615e-02,-2.36437e-02,-3.87714e-02,-5.77179e-02,-8.01522e-02,-1.05858e-01,-1.34539e-01,-1.65433e-01,-1.99448e-01,-2.42315e-01,-2.94871e-01,-3.52410e-01,-4.14422e-01,-4.84713e-01,-5.58380e-01,-6.32597e-01,-7.02850e-01,-7.65754e-01,-8.24310e-01,-8.79301e-01,-9.30904e-01,-9.79701e-01,-1.02471e+00,-1.16228e+00,-1.13734e+00,-1.07911e+00,-1.01800e+00,-9.60462e-01,-9.07776e-01,-8.59895e-01,-8.16416e-01,-7.76871e-01,-7.40811e-01,-7.07832e-01,-6.77578e-01,-6.49742e-01,-6.24056e-01,-6.00162e-01,-5.78141e-01
 401332.00,6444235.00,-1.64543e-06,-2.63888e-04,-1.91099e-03,-6.10809e-03,-1.39166e-02,-2.59434e-02,-4.22106e-02,-6.24331e-02,-8.62360e-02,-1.13354e-01,-1.43530e-01,-1.75872e-01,-2.11427e-01,-2.56181e-01,-3.10726e-01,-3.70045e-01,-4.33846e-01,-5.06011e-01,-5.81315e-01,-6.56829e-01,-7.27836e-01,-7.91076e-01,-8.49890e-01,-9.05027e-01,-9.56666e-01,-1.00540e+00,-1.05022e+00,-1.18408e+00,-1.15400e+00,-1.09244e+00,-1.02904e+00,-9.69799e-01,-9.15802e-01,-8.66878e-01,-8.22552e-01,-7.82308e-01,-7.45662e-01,-7.12188e-01,-6.81512e-01,-6.53312e-01,-6.27311e-01,-6.03243e-01,-5.80976e-01
 401366.00,6444296.00,-4.21770e-06,-4.56894e-04,-2.88851e-03,-8.63450e-03,-1.88563e-02,-3.40392e-02,-5.39797e-02,-7.82033e-02,-1.06212e-01,-1.37718e-01,-1.72367e-01,-2.08953e-01,-2.50384e-01,-3.04642e-01,-3.70081e-01,-4.39333e-01,-5.14359e-01,-5.99149e-01,-6.85722e-01,-7.70593e-01,-8.47435e-01,-9.14099e-01,-9.76097e-01,-1.03390e+00,-1.08784e+00,-1.13841e+00,-1.18419e+00,-1.29936e+00,-1.23781e+00,-1.15682e+00,-1.08061e+00,-1.01236e+00,-9.51676e-01,-8.97620e-01,-8.49242e-01,-8.05730e-01,-7.66404e-01,-7.30697e-01,-6.98140e-01,-6.68337e-01,-6.40961e-01,-6.15668e-01,-5.92359e-01
 401304.00,6444389.00,-7.85170e-06,-5.32680e-04,-3.09234e-03,-8.97106e-03,-1.92777e-02,-3.44363e-02,-5.42269e-02,-7.81898e-02,-1.05856e-01,-1.36984e-01,-1.71242e-01,-2.07465e-01,-2.51299e-01,-3.12467e-01,-3.86274e-01,-4.63226e-01,-5.48527e-01,-6.45280e-01,-7.42713e-01,-8.36633e-01,-9.19031e-01,-9.89575e-01,-1.05571e+00,-1.11739e+00,-1.17511e+00,-1.22895e+00,-1.27713e+00,-1.37861e+00,-1.29092e+00,-1.19492e+00,-1.10945e+00,-1.03508e+00,-9.70131e-01,-9.12968e-01,-8.62251e-01,-8.16925e-01,-7.76159e-01,-7.39289e-01,-7.05775e-01,-6.75175e-01,-6.47125e-01,-6.21256e-01,-5.97443e-01
 401207.00,6444274.00,-9.35431e-07,-1.50235e-04,-1.18709e-03,-4.01633e-03,-9.51661e-03,-1.83057e-02,-3.05779e-02,-4.62456e-02,-6.50958e-02,-8.69496e-02,-1.11640e-01,-1.38627e-01,-1.68732e-01,-2.07503e-01,-2.56133e-01,-3.10315e-01,-3.69277e-01,-4.36822e-01,-5.08449e-01,-5.81263e-01,-6.50931e-01,-7.13907e-01,-7.72832e-01,-8.28478e-01,-8.80922e-01,-9.30700e-01,-9.76884e-01,-1.12336e+00,-1.10661e+00,-1.05356e+00,-9.96181e-01,-9.41535e-01,-8.91190e-01,-8.45246e-01,-8.03393e-01,-7.65226e-01,-7.30343e-01,-6.98375e-01,-6.68997e-01,-6.41922e-01,-6.16903e-01,-5.93660e-01,-5.72146e-01
 401175.00,6444265.00,-6.46566e-07,-1.16303e-04,-9.68500e-04,-3.37412e-03,-8.14868e-03,-1.59052e-02,-2.68865e-02,-4.10655e-02,-5.82814e-02,-7.83808e-02,-1.01229e-01,-1.26371e-01,-1.54347e-01,-1.90054e-01,-2.35052e-01,-2.85763e-01,-3.41120e-01,-4.04574e-01,-4.72433e-01,-5.41975e-01,-6.09298e-01,-6.70829e-01,-7.28552e-01,-7.83217e-01,-8.34877e-01,-8.84027e-01,-9.29871e-01,-1.08135e+00,-1.07483e+00,-1.02853e+00,-9.75738e-01,-9.24411e-01,-8.76578e-01,-8.32600e-01,-7.92325e-01,-7.55448e-01,-7.21636e-01,-6.90569e-01,-6.61956e-01,-6.35537e-01,-6.11086e-01,-5.88400e-01,-5.67313e-01
 401444.00,6426228.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.64977e-01,-3.64545e-01,-5.66310e-01,-6.50383e-01,-8.95601e-01,-1.18168e+00,-1.38409e+00,-1.47184e+00,-2.20221e+00,-2.80349e+00,-2.98595e+00,-3.08752e+00,-3.22657e+00,-3.26505e+00,-3.28586e+00,-3.31305e+00,-3.30553e+00,-3.31087e+00,-3.25223e+00,-3.17377e+00,-2.82465e+00,-2.54013e+00,-2.30802e+00,-2.11669e+00,-1.95648e+00,-1.82030e+00,-1.70300e+00,-1.60078e+00,-1.51083e+00,-1.43099e+00,-1.35959e+00,-1.29531e+00,-1.23712e+00,-1.18412e+00,-1.13564e+00,-1.09114e+00
 401700.00,6426741.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.84603e-03,-3.26898e-02,-8.40046e-02,-1.49572e-01,-2.14593e-01,-3.01952e-01,-4.09111e-01,-5.17876e-01,-6.28922e-01,-8.22893e-01,-1.05000e+00,-1.24714e+00,-1.41525e+00,-1.56594e+00,-1.69077e+00,-1.79502e+00,-1.88417e+00,-1.95796e+00,-2.01983e+00,-2.06392e+00,-2.11304e+00,-2.04575e+00,-1.94651e+00,-1.84194e+00,-1.74130e+00,-1.64769e+00,-1.56180e+00,-1.48339e+00,-1.41187e+00,-1.34658e+00,-1.28684e+00,-1.23205e+00,-1.18167e+00,-1.13517e+00,-1.09216e+00,-1.05230e+00
 400932.00,6425503.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.22699e-01,-3.13453e-01,-5.14909e-01,-6.34182e-01,-8.44612e-01,-1.12696e+00,-1.35392e+00,-1.47774e+00,-2.05071e+00,-2.68979e+00,-2.98078e+00,-3.12118e+00,-3.26561e+00,-3.33258e+00,-3.35503e+00,-3.37613e+00,-3.36923e+00,-3.36203e+00,-3.31099e+00,-3.22856e+00,-2.83229e+00,-2.51960e+00,-2.27427e+00,-2.07711e+00,-1.91485e+00,-1.77858e+00,-1.66221e+00,-1.56147e+00,-1.47325e+00,-1.39522e+00,-1.32564e+00,-1.26313e+00,-1.20664e+00,-1.15531e+00,-1.10824e+00,-1.06513e+00
 400517.00,6425167.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.63648e-02,-9.59777e-02,-1.82365e-01,-2.61394e-01,-3.46871e-01,-4.75467e-01,-6.06359e-01,-7.10588e-01,-8.94542e-01,-1.20018e+00,-1.43806e+00,-1.59414e+00,-1.72906e+00,-1.84141e+00,-1.92066e+00,-1.98771e+00,-2.04121e+00,-2.08284e+00,-2.11066e+00,-2.11615e+00,-2.04524e+00,-1.92947e+00,-1.81173e+00,-1.70251e+00,-1.60386e+00,-1.51538e+00,-1.43600e+00,-1.36457e+00,-1.30003e+00,-1.24147e+00,-1.18810e+00,-1.13926e+00,-1.09441e+00,-1.05308e+00,-1.01480e+00,-9.79263e-01
 402330.00,6445171.00,-7.26191e-01,-1.10749e+00,-1.77650e+00,-2.23114e+00,-2.54478e+00,-2.84654e+00,-3.11931e+00,-3.44035e+00,-3.81117e+00,-3.59574e+00,-3.49631e+00,-3.41205e+00,-3.53491e+00,-3.39395e+00,-3.21128e+00,-2.97566e+00,-3.03808e+00,-3.03250e+00,-2.79367e+00,-2.68532e+00,-2.59986e+00,-2.52778e+00,-2.47387e+00,-2.43366e+00,-2.40450e+00,-2.38278e+00,-2.36310e+00,-2.19309e+00,-1.93145e+00,-1.71781e+00,-1.54466e+00,-1.40257e+00,-1.28427e+00,-1.18441e+00,-1.09905e+00,-1.02528e+00,-9.60883e-01,-9.04178e-01,-8.53878e-01,-8.08941e-01,-7.68497e-01,-7.32017e-01,-6.99080e-01
 402291.00,6445382.00,-3.92927e-01,-6.70059e-01,-1.09677e+00,-1.43810e+00,-1.69644e+00,-1.93581e+00,-2.15546e+00,-2.39756e+00,-2.67036e+00,-2.63339e+00,-2.60652e+00,-2.58141e+00,-2.68549e+00,-2.69231e+00,-2.66176e+00,-2.58510e+00,-2.67712e+00,-2.76091e+00,-2.70952e+00,-2.69272e+00,-2.66781e+00,-2.64426e+00,-2.63348e+00,-2.62974e+00,-2.63319e+00,-2.63665e+00,-2.63388e+00,-2.39999e+00,-2.03343e+00,-1.77312e+00,-1.57772e+00,-1.42390e+00,-1.29890e+00,-1.19494e+00,-1.10694e+00,-1.03138e+00,-9.65730e-01,-9.08115e-01,-8.57143e-01,-8.11696e-01,-7.70820e-01,-7.34039e-01,-7.01085e-01
 401765.00,6445512.00,-2.56375e-03,-1.83885e-02,-4.69733e-02,-9.06951e-02,-1.46180e-01,-2.09140e-01,-2.77281e-01,-3.49243e-01,-4.25385e-01,-5.05671e-01,-5.82710e-01,-6.55569e-01,-8.88372e-01,-1.22373e+00,-1.49133e+00,-1.71598e+00,-2.10474e+00,-2.41419e+00,-2.67675e+00,-2.85103e+00,-2.88905e+00,-2.97084e+00,-3.06043e+00,-3.13290e+00,-3.21582e+00,-3.26408e+00,-3.29271e+00,-2.68202e+00,-2.11047e+00,-1.78509e+00,-1.56504e+00,-1.40196e+00,-1.27413e+00,-1.17011e+00,-1.08323e+00,-1.00925e+00,-9.45294e-01,-8.89337e-01,-8.39905e-01,-7.95857e-01,-7.56266e-01,-7.20643e-01,-6.88779e-01
 402321.00,6444431.00,-4.89018e-02,-1.63522e-01,-3.16899e-01,-5.06278e-01,-6.96440e-01,-8.77837e-01,-1.05213e+00,-1.22381e+00,-1.40165e+00,-1.54886e+00,-1.63834e+00,-1.69894e+00,-1.75355e+00,-1.80320e+00,-1.82743e+00,-1.82645e+00,-1.82279e+00,-1.83654e+00,-1.83989e+00,-1.82663e+00,-1.81175e+00,-1.79575e+00,-1.78060e+00,-1.76827e+00,-1.75899e+00,-1.75297e+00,-1.74906e+00,-1.72241e+00,-1.60531e+00,-1.47446e+00,-1.35444e+00,-1.24903e+00,-1.15731e+00,-1.07743e+00,-1.00753e+00,-9.45977e-01,-8.91440e-01,-8.42818e-01,-7.99219e-01,-7.59910e-01,-7.24295e-01,-6.91957e-01,-6.62320e-01
 401258.00,6444570.00,-5.03632e-05,-1.27285e-03,-5.41046e-03,-1.37559e-02,-2.72651e-02,-4.59818e-02,-6.94320e-02,-9.70380e-02,-1.28337e-01,-1.63194e-01,-2.01063e-01,-2.40498e-01,-2.98614e-01,-3.86326e-01,-4.86057e-01,-5.84974e-01,-7.02812e-01,-8.31871e-01,-9.56757e-01,-1.07086e+00,-1.16124e+00,-1.23824e+00,-1.31213e+00,-1.38048e+00,-1.44515e+00,-1.50381e+00,-1.55449e+00,-1.59456e+00,-1.43492e+00,-1.29990e+00,-1.19047e+00,-1.10007e+00,-1.02376e+00,-9.58164e-01,-9.00977e-01,-8.50553e-01,-8.05684e-01,-7.65452e-01,-7.29142e-01,-6.96187e-01,-6.66136e-01,-6.38571e-01,-6.13259e-01
 401291.00,6445088.00,-1.09549e-03,-9.00395e-03,-2.42025e-02,-4.83827e-02,-8.04338e-02,-1.18357e-01,-1.60938e-01,-2.07346e-01,-2.57621e-01,-3.11908e-01,-3.66398e-01,-4.19861e-01,-5.71570e-01,-7.86597e-01,-9.67532e-01,-1.13093e+00,-1.39812e+00,-1.61911e+00,-1.81929e+00,-1.96874e+00,-2.03603e+00,-2.12725e+00,-2.21691e+00,-2.29333e+00,-2.37397e+00,-2.43139e+00,-2.47591e+00,-2.19942e+00,-1.82553e+00,-1.58315e+00,-1.40941e+00,-1.27633e+00,-1.16970e+00,-1.08153e+00,-1.00695e+00,-9.42757e-01,-8.86760e-01,-8.37375e-01,-7.93444e-01,-7.54069e-01,-7.18473e-01,-6.86119e-01,-6.57336e-01
 400597.00,6420147.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.40924e-11,-7.75295e-11,-3.34383e-10,-1.17997e-09,-3.59505e-09,-9.64841e-09,-2.33543e-08,-5.18632e-08,-1.07130e-07,-2.07938e-07,-3.82620e-07,-4.47067e-06,-2.70171e-05,-1.06595e-04,-3.10634e-04,-7.24799e-04,-1.43296e-03,-2.49957e-03,-3.96091e-03,-5.82466e-03,-8.07476e-03,-1.06780e-02,-1.35905e-02,-1.67634e-02,-2.01466e-02,-2.36915e-02,-2.73523e-02
 401445.00,6424619.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.39818e-07,-1.82745e-04,-1.51865e-03,-5.13114e-03,-1.16473e-02,-2.09856e-02,-3.35965e-02,-5.01198e-02,-7.04138e-02,-9.42437e-02,-1.24201e-01,-1.62033e-01,-2.06262e-01,-2.54501e-01,-3.05000e-01,-3.56096e-01,-4.06466e-01,-4.55272e-01,-5.02044e-01,-5.46363e-01,-7.19893e-01,-8.18441e-01,-8.68597e-01,-8.90444e-01,-8.95677e-01,-8.91010e-01,-8.80392e-01,-8.66215e-01,-8.49966e-01,-8.32589e-01,-8.14690e-01,-7.96667e-01,-7.78777e-01,-7.61189e-01,-7.44010e-01,-7.27238e-01
 401928.00,6426072.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.42516e-03,-1.52060e-02,-4.32111e-02,-8.23120e-02,-1.24292e-01,-1.78453e-01,-2.46538e-01,-3.19998e-01,-3.95238e-01,-5.12312e-01,-6.58751e-01,-7.99432e-01,-9.26670e-01,-1.04421e+00,-1.14765e+00,-1.23766e+00,-1.31699e+00,-1.38572e+00,-1.44559e+00,-1.49400e+00,-1.60273e+00,-1.60110e+00,-1.55885e+00,-1.50192e+00,-1.44093e+00,-1.38048e+00,-1.32253e+00,-1.26784e+00,-1.21664e+00,-1.16888e+00,-1.12437e+00,-1.08289e+00,-1.04421e+00,-1.00810e+00,-9.74316e-01,-9.42670e-01
 402113.00,6425889.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.87014e-05,-2.75339e-03,-1.14568e-02,-2.70961e-02,-4.79977e-02,-7.40611e-02,-1.07945e-01,-1.48866e-01,-1.93693e-01,-2.49204e-01,-3.23859e-01,-4.09932e-01,-4.98045e-01,-5.85005e-01,-6.68583e-01,-7.46567e-01,-8.18696e-01,-8.84882e-01,-9.45048e-01,-9.99150e-01,-1.17303e+00,-1.23895e+00,-1.25178e+00,-1.23855e+00,-1.21244e+00,-1.18017e+00,-1.14531e+00,-1.10981e+00,-1.07472e+00,-1.04063e+00,-1.00785e+00,-9.76511e-01,-9.46659e-01,-9.18285e-01,-8.91337e-01,-8.65694e-01
 402269.00,6425890.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.09454e-05,-7.80969e-04,-4.34533e-03,-1.20126e-02,-2.38498e-02,-3.93903e-02,-5.98965e-02,-8.58511e-02,-1.16103e-01,-1.51722e-01,-1.98345e-01,-2.55553e-01,-3.18622e-01,-3.84233e-01,-4.50385e-01,-5.15031e-01,-5.77057e-01,-6.35917e-01,-6.91169e-01,-7.42598e-01,-9.31526e-01,-1.02781e+00,-1.06970e+00,-1.08116e+00,-1.07545e+00,-1.06000e+00,-1.03908e+00,-1.01521e+00,-9.89937e-01,-9.64194e-01,-9.38563e-01,-9.13400e-01,-8.88921e-01,-8.65249e-01,-8.42443e-01,-8.20397e-01
 401583.00,6426561.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.51796e-02,-1.06443e-01,-2.11582e-01,-3.14106e-01,-4.14724e-01,-5.69134e-01,-7.32782e-01,-8.67270e-01,-1.06745e+00,-1.43774e+00,-1.74809e+00,-1.95041e+00,-2.11688e+00,-2.25715e+00,-2.35360e+00,-2.43213e+00,-2.49487e+00,-2.54044e+00,-2.57174e+00,-2.57490e+00,-2.45990e+00,-2.29447e+00,-2.13280e+00,-1.98634e+00,-1.85635e+00,-1.74141e+00,-1.63955e+00,-1.54888e+00,-1.46776e+00,-1.39480e+00,-1.32885e+00,-1.26897e+00,-1.21434e+00,-1.16428e+00,-1.11826e+00,-1.07591e+00
 401319.00,6426805.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.48750e-02,-1.93135e-01,-3.57510e-01,-4.98324e-01,-6.49794e-01,-8.83124e-01,-1.11110e+00,-1.27764e+00,-1.61017e+00,-2.17069e+00,-2.56788e+00,-2.79232e+00,-2.97753e+00,-3.11827e+00,-3.19762e+00,-3.25944e+00,-3.30003e+00,-3.32114e+00,-3.32207e+00,-3.28379e+00,-2.98810e+00,-2.70177e+00,-2.45775e+00,-2.25261e+00,-2.07920e+00,-1.93111e+00,-1.80328e+00,-1.69185e+00,-1.59383e+00,-1.50690e+00,-1.42927e+00,-1.35947e+00,-1.29643e+00,-1.23921e+00,-1.18654e+00,-1.13847e+00
 401134.00,6426988.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.28961e-02,-2.37922e-01,-4.31213e-01,-5.89366e-01,-7.72499e-01,-1.04586e+00,-1.30539e+00,-1.48878e+00,-1.90412e+00,-2.55095e+00,-2.98613e+00,-3.22945e+00,-3.43175e+00,-3.57554e+00,-3.65001e+00,-3.70509e+00,-3.73423e+00,-3.74485e+00,-3.72718e+00,-3.66653e+00,-3.27384e+00,-2.91925e+00,-2.62909e+00,-2.39151e+00,-2.19435e+00,-2.02833e+00,-1.88660e+00,-1.76415e+00,-1.65723e+00,-1.56302e+00,-1.47929e+00,-1.40438e+00,-1.33714e+00,-1.27630e+00,-1.21934e+00,-1.16828e+00
 401497.00,6440788.00,-4.83485e-30,-3.46269e-28,8.81636e-22,7.24863e-18,1.68970e-15,6.70993e-14,9.78449e-13,7.67189e-12,3.98744e-11,-2.27970e-07,-6.59361e-07,-1.75461e-06,-3.96123e-06,-8.11167e-06,-1.53802e-05,-2.73016e-05,-4.58524e-05,-7.34375e-05,-1.12712e-04,-1.66926e-04,-2.39464e-04,-3.34056e-04,-4.54396e-04,-6.04346e-04,-7.87732e-04,-1.00841e-03,-1.26988e-03,-3.29928e-03,-6.73427e-03,-1.16779e-02,-1.80348e-02,-2.55492e-02,-3.38695e-02,-4.26291e-02,-5.15037e-02,-6.02373e-02,-6.86444e-02,-7.66014e-02,-8.40341e-02,-9.09052e-02,-9.72043e-02,-1.02936e-01,-1.08139e-01
 401176.00,6438783.00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.78334e-13,-1.40306e-12,-8.08518e-12,-3.67527e-11,-1.39009e-10,-4.52604e-10,-1.30170e-09,-3.37390e-09,-8.00579e-09,-1.76094e-08,-3.62689e-08,-7.05293e-08,-1.30388e-07,-2.30483e-07,-3.91463e-07,-6.41497e-07,-1.01788e-06,-1.56870e-06,-9.57181e-06,-3.77793e-05,-1.10786e-04,-2.62867e-04,-5.33424e-04,-9.61046e-04,-1.57792e-03,-2.40581e-03,-3.45432e-03,-4.72133e-03,-6.19496e-03,-7.85622e-03,-9.68168e-03,-1.16458e-02,-1.37225e-02,-1.58886e-02
 399821.00,6445976.00,-3.79199e-16,-8.15387e-10,-1.45195e-07,-2.32867e-06,-1.40895e-05,-5.21061e-05,-1.44005e-04,-3.27621e-04,-6.47959e-04,-1.15352e-03,-1.89277e-03,-2.91239e-03,-4.25635e-03,-5.96379e-03,-8.08549e-03,-1.07300e-02,-1.40724e-02,-1.83057e-02,-2.36147e-02,-3.01915e-02,-3.82086e-02,-4.77795e-02,-5.89255e-02,-7.15671e-02,-8.55642e-02,-1.00757e-01,-1.16984e-01,-2.08508e-01,-3.00187e-01,-3.69372e-01,-4.14214e-01,-4.41135e-01,-4.56021e-01,-4.62957e-01,-4.64616e-01,-4.62748e-01,-4.58509e-01,-4.52682e-01,-4.45801e-01,-4.38242e-01,-4.30269e-01,-4.22069e-01,-4.13761e-01
 399996.00,6443251.00,6.68236e-20,-3.70302e-13,-5.88376e-10,-3.04132e-08,-3.78831e-07,-2.27637e-06,-8.94374e-06,-2.67078e-05,-6.58162e-05,-1.40651e-04,-2.69494e-04,-4.73541e-04,-7.76173e-04,-1.20193e-03,-1.77558e-03,-2.52259e-03,-3.47185e-03,-4.65761e-03,-6.11809e-03,-7.89383e-03,-1.00274e-02,-1.25607e-02,-1.55318e-02,-1.89692e-02,-2.28892e-02,-2.72954e-02,-3.21802e-02,-6.30321e-02,-1.01344e-01,-1.40640e-01,-1.75803e-01,-2.05039e-01,-2.28425e-01,-2.46699e-01,-2.60720e-01,-2.71277e-01,-2.79040e-01,-2.84556e-01,-2.88266e-01,-2.90525e-01,-2.91618e-01,-2.91779e-01,-2.91172e-01
